authorDisplayName,videoId,textDisplay,likeCount,publishedAt,totalReplyCount
@MaiAnh-n1u,Z1D26z9l8y8,"Thật là một tác phẩm nghệ thuật, không thể chê vào đâu được!",1,2024-10-09T09:40:47Z,0
@lengocbon6638,Z1D26z9l8y8,yêu ngay từ những giai điệu đầu tiên. Bài hát hay quá ạ,0,2024-10-09T09:25:59Z,0
@m0n0nly13,Z1D26z9l8y8,"Vậy khung trời anh liệu có thể
Quay trở lại như xưa
Mình anh ở trong một thế giới
Chẳng thể như lúc đầu
Nơi mặt trời cứ mãi bâng khuâng giữa đêm với ngày
Nơi nụ hoa, nhành cỏ xanh cánh bướm cứ phân vân",0,2024-10-09T09:22:05Z,0
@m0n0nly13,Z1D26z9l8y8,"Em giờ đã có bầu trời mới, mọi chuyện sẽ qua thôi
Anh thì tìm kiếm tình yêu dù đánh mất lâu rồi",0,2024-10-09T09:21:19Z,0
@MyHà-v6w,Z1D26z9l8y8,tạm biệt anh Cào ! mong anh sẽ hạnh phúc trên con đường mới của mình..,0,2024-10-09T08:53:48Z,0
@dalo2225,Z1D26z9l8y8,ráng lên tốp 1 mng ơi,0,2024-10-09T08:38:43Z,0
@luffyduy9227,Z1D26z9l8y8,RÁNG GIỮ TOP 2 🎉🎉🎉 mình lơ là cái là nó tụt,0,2024-10-09T08:37:50Z,0
@cungcung1882,Z1D26z9l8y8,Nguyên tuần trong đầu chỉ có bài này hay thật sự !!!,0,2024-10-09T08:05:19Z,0
@oanhdo4092,Z1D26z9l8y8,Rất thích biểu cảm của bạn nữ,0,2024-10-09T08:04:53Z,0
@vanhuynguyen5703,Z1D26z9l8y8,Cảm ơn em đã là bầu trời mới của tôi TRẦN THỊ MINH ÁNH ❣,1,2024-10-09T07:58:01Z,0
@deliveryboizxy,Z1D26z9l8y8,top1 thôi ae ơi <3,0,2024-10-09T07:51:59Z,0
@HanHan-j1f,Z1D26z9l8y8,"Bạn thật sự có tài làm video, rất sáng tạo!",0,2024-10-09T07:50:42Z,0
@TrinhVietDuong,Z1D26z9l8y8,Ngỡ như anh vẫn còn cảm thấy hơi thở của em sau vai,0,2024-10-09T07:47:41Z,0
@VyNguyen-bf2mh,Z1D26z9l8y8,"Thật sự nghe xong nhớ người từng yêu ấy, nhớ những ngày tháng bên cạnh họ, những ký ức thật đẹp... Chợt nhận ra những hồi ức ấy đã kết thúc,tổn thương đau buồn đã qua...và bạn sẽ giữ mãi nó trong tim chỉ riêng mình bạn biết thoy...và sau khi tình cờ nghe bài này ký ức đó như 1 chiếc radio tua ngược lại...tim hẫng 1 nhịp ❤",0,2024-10-09T07:47:38Z,0
@TrinhVietDuong,Z1D26z9l8y8,Sao vang nghe bên tai âm thanh như ai đang kêu tên ai,0,2024-10-09T07:47:37Z,0
@TrinhVietDuong,Z1D26z9l8y8,"Chuyện tình buồn quên rồi trong sương đêm sang mai, ai mang phơi",0,2024-10-09T07:47:33Z,0
@TrinhVietDuong,Z1D26z9l8y8,Ai đưa tay như đang níu lấy hoa phai đang rơi,0,2024-10-09T07:47:29Z,0
@VyPhucTran,Z1D26z9l8y8,Hay quá điiii.,0,2024-10-09T07:44:38Z,0
@TrinhVietDuong,Z1D26z9l8y8,"Có khi ngày mai ta sẽ vô tình gặp nhau, đứng thật lâu",0,2024-10-09T07:42:05Z,0
@TrinhVietDuong,Z1D26z9l8y8,Đoạn đường mới đừng tìm lại giấc mơ em đã cất sâu,0,2024-10-09T07:42:01Z,0
@TrinhVietDuong,Z1D26z9l8y8,Giữa muôn vàn vì sao chiếu sáng nơi đây chỉ có mỗi anh lạc lõng,0,2024-10-09T07:41:57Z,0
@TrinhVietDuong,Z1D26z9l8y8,"Em giờ đã có bầu trời mới, thế giới cũng đổi thay",0,2024-10-09T07:41:53Z,0
@K62.FTUMyAhh,Z1D26z9l8y8,hay quá ạ!!!!,0,2024-10-09T07:28:14Z,0
@TrinhVietDuong,Z1D26z9l8y8,Nhưng trước mắt anh vẫn toàn thấy ký ức về em,0,2024-10-09T07:18:20Z,0
@TrinhVietDuong,Z1D26z9l8y8,"Chạy thật nhanh, đi thật xa để cố quên những gì xảy ra",0,2024-10-09T07:18:17Z,0
@TrinhVietDuong,Z1D26z9l8y8,Anh thì tìm kiếm tình yêu dù đánh mất lâu rồi,0,2024-10-09T07:18:12Z,0
@TrinhVietDuong,Z1D26z9l8y8,"Em giờ đã có bầu trời mới, mọi chuyện sẽ qua thôi",0,2024-10-09T07:18:08Z,0
@vyantran-rh6pv,Z1D26z9l8y8,Nghiện bài này ròiii.,0,2024-10-09T07:00:39Z,0
@TrinhVietDuong,Z1D26z9l8y8,Chỉ còn nhạt nhoà trong những cơn mơ,0,2024-10-09T06:57:28Z,0
@TrinhVietDuong,Z1D26z9l8y8,Những nụ cười đó từng được dành cho anh,0,2024-10-09T06:57:24Z,0
@TrinhVietDuong,Z1D26z9l8y8,Em giờ đang bước nơi xa cùng người,0,2024-10-09T06:57:20Z,0
@TrinhVietDuong,Z1D26z9l8y8,Con đường kia chỉ một mình anh thôi,0,2024-10-09T06:57:16Z,0
@TrinhVietDuong,Z1D26z9l8y8,Một bầu trời đầy rạng ngời nhưng thiếu vắng đôi ta,0,2024-10-09T06:56:54Z,0
@TrinhVietDuong,Z1D26z9l8y8,Gió cuốn những đám mây về một nơi xa,0,2024-10-09T06:56:50Z,0
@TrinhVietDuong,Z1D26z9l8y8,Vẫn cứ ngỡ bên tai là những thanh âm ngọt ngào,0,2024-10-09T06:56:46Z,0
@TrinhVietDuong,Z1D26z9l8y8,Cứ mỗi sớm ban mai là giấc mơ xưa lại đến,0,2024-10-09T06:56:43Z,0
@TrinhVietDuong,Z1D26z9l8y8,"Có khi ngày mai ta sẽ vô tình gặp nhau, đứng thật lâu",0,2024-10-09T06:33:46Z,0
@TrinhVietDuong,Z1D26z9l8y8,Đoạn đường mới đừng tìm lại giấc mơ em đã cất sâu,0,2024-10-09T06:33:42Z,0
@TrinhVietDuong,Z1D26z9l8y8,Giữa muôn vàn vì sao chiếu sáng nơi đây chỉ có mỗi anh lạc lõng,0,2024-10-09T06:33:38Z,0
@TrinhVietDuong,Z1D26z9l8y8,"Em giờ đã có bầu trời mới, thế giới cũng đổi thay",0,2024-10-09T06:33:35Z,0
@nhuotren6987,Z1D26z9l8y8,Quá cảm xúc,0,2024-10-09T06:12:49Z,0
@nhuotren6987,Z1D26z9l8y8,Hay quá chời,0,2024-10-09T06:12:40Z,0
@EmceeLOfficial,Z1D26z9l8y8,Nhờ cả nhà đẩy thêm cho phát lên #1 nào,2,2024-10-09T06:11:19Z,0
@phongthusos8194,Z1D26z9l8y8,#2 rồi. Liệu có lên nữa không cả nhà ơi?,0,2024-10-09T06:10:33Z,0
@phuongthu9993,Z1D26z9l8y8,3:24 ❤,0,2024-10-09T06:00:15Z,0
@thuphuongduong7355,Z1D26z9l8y8,4 chú đẹp trai hát hayyyyyyyyyyyyy,1,2024-10-09T05:47:58Z,0
@athuynh3216,Z1D26z9l8y8,Mãi yêu da lab ❤❤❤,1,2024-10-09T05:46:06Z,0
@nganPhuong-i4i,Z1D26z9l8y8,nhạc dalab là 1 cái j đó...rất tuyệttt,0,2024-10-09T05:37:23Z,0
@rubijanejenie6057,Z1D26z9l8y8,Một bài hát tuyệt vời 🎉🎉🎉,1,2024-10-09T05:27:59Z,0
@tienmeii299,Z1D26z9l8y8,"Vô tình nghe được bài này qua story của bạn mình. Thật tình cờ khi mình và bạn mình đều có chung một câu chuyện, bọn mình cũng đều tên Tiên, bọn mình cũng rơi vào tình yêu với bạn trai cũ 4 năm và 7 năm, chuyện tình của bọn mình cũng kết thúc chung một thời điểm. Thời gian đó bọn mình cũng cùng nhau vượt qua nỗi đau. Thấm thoắt cũng 2 năm rồi.
Và điều quan trọng là khi nghe bài này qua story bạn thì bạn đã có bầu trời mới và mình cũng vậy. Mình mong hai bạn nam kia cũng sẽ hạnh phúc vì giờ bốn người bốn ngả.. ai cũng có hạnh phúc của riêng mình.",1,2024-10-09T05:24:44Z,0
@duhocsinhChuaLang,Z1D26z9l8y8,"Em giờ đã có bầu trời mới, mọi chuyện sẽ qua thôi
Anh thì tìm kiếm tình yêu dù đánh mất lâu rồi
Chạy thật nhanh, đi thật xa để cố quên những gì xảy ra
Nhưng trước mắt anh vẫn toàn thấy ký ức về em",0,2024-10-09T05:23:10Z,0
@thutrangnguyen9841,Z1D26z9l8y8,quá nhiều cảm xúc trong một bài hát,2,2024-10-09T05:17:35Z,0
@cong.nghe.varrrr,Z1D26z9l8y8,"1:28 khs thích đoạn này ghê, cứ nghe lại mãi thoai",22,2024-10-09T05:12:21Z,0
@hanhtinhtru1506,Z1D26z9l8y8,"nghe hao hao nhạc Nhật, nghe dính cực",1,2024-10-09T05:09:01Z,0
@BachLam_,Z1D26z9l8y8,Cả phần nhạc lẫn phần lời đều xuất sắcccc,1,2024-10-09T05:06:45Z,0
@SingleDadd,Z1D26z9l8y8,"12h04, thứ Tư ngày 9 tháng 10 năm 2024",0,2024-10-09T05:04:35Z,0
@Andrew_Lukee,Z1D26z9l8y8,Chưa bao h thất vọng vì nhạc Da LAB,0,2024-10-09T04:59:26Z,0
@AnnNguyennn,Z1D26z9l8y8,Anh thì tìm kiếm tình yêu dù đánh mất lâu rồi…,0,2024-10-09T04:55:17Z,0
@xchbgxfxfx,Z1D26z9l8y8,EM có 1 thắc mắc là sao các bài gần đây anh Thơm hát ít thế ạ?,0,2024-10-09T04:46:46Z,0
@echopchannel3283,Z1D26z9l8y8,"Nhóm nhiều bài hay quá, mỗi lần đi diễn k biết diễn bài nào kkk",0,2024-10-09T04:40:17Z,0
@Ninhduongstoryfan,Z1D26z9l8y8,"eoo bị mê Da LAB á!!!!!!!
nhạc nào cx mê, lần đầu mê cx dínhhhhh
èooooo",0,2024-10-09T04:37:27Z,0
@AMK_Azura,Z1D26z9l8y8,Love Love Da LAB,0,2024-10-09T04:28:25Z,0
@m0n0nly13,Z1D26z9l8y8,[2021.12.21],0,2024-10-09T04:25:45Z,0
@hailongluu5785,Z1D26z9l8y8,"""Có khi ngày mai ta sẽ vô tình gặp nhau, cúi chào nhau""
Tôi gặp lại cô ấy sau 2 năm, khi cả hai vô tình bị bắn tốc độ trên đường từ Đà Lạt về Sài Gòn. Khi ấy, người ngồi sau tôi đã là người khác, người cô ấy ngồi sau cũng đã là người khác. Cô ấy lúc đó dã không nhìn thấy tôi, và rồi lúc sau trên đường về, xe cô ấy chạy ngang tôi, cô ấy đã quay lại nhìn và cúi đầu chào.
Thật kì lạ khi nơi chúng tôi từng yêu rất nhiều giờ chỉ là nơi cất giữ kỉ niệm, cũng thật kì lạ khi lời chào chỉ bằng ánh mắt. Cảm ơn vì đã xuất hiện.",0,2024-10-09T04:23:16Z,0
@ThaoPhuong-nh1co,Z1D26z9l8y8,"Hay điên huhu, mỗi bài hát của DaLAB đều gắn với 1 giai đoạn hoặc 1 kỷ niệm của em, trùng hợp ghê. Lâu sau nghe lại cảm xúc vẫn như hồi đầu. ""Bầu trời mới"" này cũng thế, chắc là tín hiệu vũ trụ dành cho em rùiiiiiii",0,2024-10-09T04:21:25Z,0
@Iekat1904,Z1D26z9l8y8,nhac hay combat da tay,0,2024-10-09T04:12:53Z,0
@mixngn,Z1D26z9l8y8,"Muốn nhận album từ chú Long, bài quá hay huhu",0,2024-10-09T04:10:56Z,0
@m0n0nly13,Z1D26z9l8y8,up up up,0,2024-10-09T04:10:44Z,0
@hado2008,Z1D26z9l8y8,hayyyyyy,0,2024-10-09T04:10:28Z,0
@hinguyetanh,Z1D26z9l8y8,"Ai đưa tay như đang níu lấy hoa phai đang rơi
Chuyện tình buồn quên rồi trong sương đêm sang mai, ai mang phơi
Sao vang nghe bên tai âm thanh như ai đang kêu tên ai
Ngỡ như anh vẫn còn cảm thấy hơi thở của em sau vai",0,2024-10-09T04:09:47Z,0
@linhkhanh1146,Z1D26z9l8y8,Không top hơi phí,0,2024-10-09T04:08:49Z,0
@linhkhanh1146,Z1D26z9l8y8,Top 1 đeeeee,0,2024-10-09T04:08:32Z,0
@hado2008,Z1D26z9l8y8,top 1,0,2024-10-09T04:08:26Z,0
@m0n0nly13,Z1D26z9l8y8,top #1 để các chú giveaway Album ạ,0,2024-10-09T04:08:03Z,0
@giangngochau1912,Z1D26z9l8y8,top 1 trong tầm tay,0,2024-10-09T04:07:43Z,0
@linhkhanh1146,Z1D26z9l8y8,Quá đỉnh,0,2024-10-09T04:07:37Z,0
@linhkhanh1146,Z1D26z9l8y8,Top 1 deee,0,2024-10-09T04:07:19Z,0
@nhatlyvu4073,Z1D26z9l8y8,top 1 top 1 lênnnnnn,0,2024-10-09T04:06:57Z,0
@duhocsinhChuaLang,Z1D26z9l8y8,"Chú Long bảo tôi comment top1 #1, tôi không biết gì hết",0,2024-10-09T04:06:41Z,0
@vyan3710,Z1D26z9l8y8,Top 1,0,2024-10-09T04:06:34Z,0
@duhocsinhChuaLang,Z1D26z9l8y8,Chú Long bảo tôi comment top1 #1,0,2024-10-09T04:06:28Z,0
@vyan3710,Z1D26z9l8y8,Tóp 1 tren đinh,0,2024-10-09T04:06:25Z,0
@suongnguyenminh2939,Z1D26z9l8y8,"người tìm được ""bầu trời mới"", người thì vẫn tìm kiếm lối ra trong ""bầu trời cũ""",0,2024-10-09T03:55:41Z,0
@duhocsinhChuaLang,Z1D26z9l8y8,"Đã share. 
Con số may mắn: 31.
Chú Long nhớ giữ lời hứa GA đấy nhe.",1,2024-10-09T03:46:06Z,0
@huongdt3178,Z1D26z9l8y8,Rồi ai cũng sẽ lại có bầu trời mới của riêng họ. ❤,6,2024-10-09T03:41:00Z,0
@nguyenhienmai2393,Z1D26z9l8y8,top 1 đi ạaaaaaa,1,2024-10-09T03:38:46Z,0
@_LyThanhLong,Z1D26z9l8y8,nhạc nghe giống nhạc anime quáaaa,0,2024-10-09T03:38:07Z,0
@ucNguyen-yy1cf,Z1D26z9l8y8,bài này vibe giống mấy bộ nhạc phim anime chủ đề tuổi trẻ với lãng mạn =)),0,2024-10-09T03:33:10Z,0
@6.huyhoang631,Z1D26z9l8y8,cha cầu hôn nhìn giống văn toàn thật=))),0,2024-10-09T03:28:45Z,0
@vile307,Z1D26z9l8y8,"bài hát này thực sự đã chạm đến cảm xúc của mình, mình cũng đã từng có một tình yêu rất đẹp, nhưng rồi cuối cùng cũng mỗi người một hướng , chỉ mong rằng cậu ấy sẽ hạnh phúc với con đường mà cậu ấy chọn, ""bầu trời mới"" ấy phải thật đẹp , đẹp hơn những gì mình có nhé",16,2024-10-09T03:25:21Z,0
@TrinhVietDuong,Z1D26z9l8y8,Cứ mỗi sớm ban mai là giấc mơ xưa lại đến,0,2024-10-09T03:22:17Z,0
@TrangMaru,Z1D26z9l8y8,"Nhạc bài này không buồn như lời thì buồn...kiểu mình gặp đúng người sai thời điểm.
Nhưng mà các bạn ơi, đúng người mà sai thời điểm tức là không đúng người đâu. Năm tháng trôi qua, bạn nên nhớ rằng người mà bạn cất giấu bấy lâu, người trong ký ức của bạn ngày ấy không còn tồn tại nữa, họ chỉ là hình bóng do ký ức bạn tạo nên mà thôi.
Vậy nên trân trọng hiện tại, để quá khứ ở lại phía sau nhé!",0,2024-10-09T01:57:33Z,0
@raum0will651,Z1D26z9l8y8,đẩy cái bài tông cao chi r hát toàn giọng gió không nghe chói tai vcl,0,2024-10-09T01:21:48Z,0
@haconguyen,Z1D26z9l8y8,"Cảm ơn Dalab đã viết bài nhạc hay đến vậy, nó như một phần an ủi mình một phần vậy ❤",0,2024-10-08T23:58:36Z,0
@ThanhTranHuynh,Z1D26z9l8y8,Clip này đáng để chia sẻ cho tất cả mọi người.,0,2024-10-08T23:53:58Z,0
@TienTran-ue8yq,Z1D26z9l8y8,..,0,2024-10-08T23:34:20Z,0
@TienTran-ue8yq,Z1D26z9l8y8,.,0,2024-10-08T23:34:01Z,0
@bamka5241,Z1D26z9l8y8,Mong rằng chặng đường tiếp theo cả hai chúng ta sẽ luôn hạnh phúc ❤.,1,2024-10-08T23:14:45Z,0
@phuclehahoang4429,Z1D26z9l8y8,Tan rã da lab luon à,0,2024-10-08T19:42:23Z,0
@nycuagau...,Z1D26z9l8y8,8/10/2024,0,2024-10-08T19:42:11Z,0
@hoanganh5919,Z1D26z9l8y8,"""Cảm ơn vì đã đến, trở thành một phần kí ức tuyệt vời trong thanh xuân tươi đẹp ấy""",0,2024-10-08T18:30:17Z,0
@tranminhkhoa629,Z1D26z9l8y8,"Không biết cảm xúc mọi người thế nào. Nhưng mà bài hát làm mình chạy lại quãng thời gian chúng mình ở bên nhau. Xong rồi chợt vỡ òa nhận ra bạn đã có người mới, vùng vẫy ở vùng trời mới. Mình thì vẫn miệt mài kiếm tiền, trở nên tốt hơn mỗi ngày, học ngoại ngữ, học thạc sĩ và vẫn không muốn dính dáng đến chuyện yêu đương",0,2024-10-08T17:35:18Z,0
@juntaroucheon622,Z1D26z9l8y8,Tôi càng nghe nhiều tôi càng thấy suy..,0,2024-10-08T17:32:05Z,0
@haruhoonkyu,Z1D26z9l8y8,"hay quá ạ, xúc động thật",0,2024-10-08T17:29:02Z,0
@thuyvanhehe03,Z1D26z9l8y8,huhu hay quá,0,2024-10-08T17:24:39Z,0
@linhchiha1238,Z1D26z9l8y8,Vibe giống nhạc nhật ghê,0,2024-10-08T17:01:32Z,0
@honganh602,Z1D26z9l8y8,🥺,0,2024-10-08T16:55:35Z,0
@duyquangnguyen4902,Z1D26z9l8y8,ca sĩ giờ bị ngắn lưỡi hay tai mình có vấn đề mà ko rõ lời bài hát nhỉ?😂,0,2024-10-08T16:34:42Z,0
@12.nguyengiang45,Z1D26z9l8y8,má hay thế,0,2024-10-08T16:21:40Z,0
@linhhoang5765,Z1D26z9l8y8,"Em rất ít khi commet trên youtube nhưng bài hát này mang lại cho em nhiều cảm xúc quá dù em đang ko phải move on 1 mối quan hệ nào, huhu nói chung khó tả lắm. Chúc các anh lúc nào cũng vui vẻ và có nhiều sức khỏe nhé",0,2024-10-08T16:14:25Z,0
@SingleDadd,Z1D26z9l8y8,Hay quá,0,2024-10-08T15:59:58Z,0
@Andrew_Lukee,Z1D26z9l8y8,"Bạn diễn viên nam nhìn quen quá, hình như từng thấy ở đâu rồi",0,2024-10-08T15:56:12Z,0
@attranquoc1211,Z1D26z9l8y8,đỉnhhhh,0,2024-10-08T15:54:11Z,0
@coconut.187,Z1D26z9l8y8,hay thí các chú ơi,0,2024-10-08T15:49:03Z,0
@vnd1803,Z1D26z9l8y8,Dạo này ghiền bài này lắm,0,2024-10-08T15:35:27Z,0
@KemPhooMai,Z1D26z9l8y8,"Bài này nghe 1 đoạn nhỏ bên t.ik.tok đã hay, mà qua ytb tìm full bài để nghe vẫn thấy hay, thậm chí còn hay hơn~ thích tất cả các part trong bài~~",0,2024-10-08T15:19:31Z,0
@DungLe-rp5vu,Z1D26z9l8y8,"Khi yêu một người mình sẽ yêu luôn thành phố nơi cả 2 cùng sinh sống khi kết thúc rồi mình không ghét thành phố ấy chỉ là không muốn đến những nơi từng đến nữa không muốn nghe những bài nhạc đã nghe cùng nhau nữa
Cảm ơn DaLAB, mình như được chìm đắm lại từng giây phút hạnh phúc cùng với bạn ấy, vì một vài lý do mà cả 2 đã không thể tiếp tục đồng hành cùng nhau nữa, chúc cho cả 2 sẽ có những bầu trời mới cho riêng mình. Cảm ơn em vì đã đến bên anh dạy cho anh những điều nhỏ nhặt nhất và quan trọng nhất cho anh được yêu em ❤
Đà Nẵng [08/10/2024]",1,2024-10-08T15:06:04Z,1
@bellmusic173,Z1D26z9l8y8,"Mong người về với bầu trời mới, nơi ấy chỉ có ánh dươngngọt ngào, bầu trời rạng rỡ sẽ xua tan mây đen, che chở ôm lấy và vỗ về tấm thân nhỏ bé ấy <3",1,2024-10-08T14:35:26Z,0
@coicun8389,Z1D26z9l8y8,Nghe liên tưởng nhạc opening anime. Hay cực hợp gout,0,2024-10-08T14:32:22Z,0
@DinhNguyenNguyen-p2l,Z1D26z9l8y8,"5 năm 1 tình đầu cũng là duy nhất ngày em lên xe hoa , tôi cũng quyết tâm du học . Bây giờ mỗi người mỗi bầu trời haha còn ít gặp mặt dù gần nhà, thứ giết ta là kỷ niệm đôi khi nghĩ về nó bất chợt rơi lệ . Thời gian không chờ ai cả 31 tuổi rồi mà ""vẫn cứ ngỡ"" tuổi 17 18 lần đầu gặp .Đúng là  ""Cứ mỗi sớm ban mai là giấc mơ xưa lại đến .Vẫn cứ ngỡ bên tai là những thanh âm ngọt ngào"". Nếu được quay về quá khứ tôi vẫn hi vọng được yêu em ;)) ,tôi thực sự nhớ những tháng ngày đó .",0,2024-10-08T14:26:21Z,0
@thaituannguyen7318,Z1D26z9l8y8,.,0,2024-10-08T13:44:53Z,0
@thaituannguyen7318,Z1D26z9l8y8,up,0,2024-10-08T13:44:49Z,0
@thaituannguyen7318,Z1D26z9l8y8,c,0,2024-10-08T13:44:36Z,0
@thaituannguyen7318,Z1D26z9l8y8,lên 1k7 cmt,0,2024-10-08T13:44:21Z,0
@thaituannguyen7318,Z1D26z9l8y8,up,0,2024-10-08T13:44:12Z,0
@thaituannguyen7318,Z1D26z9l8y8,..,0,2024-10-08T13:44:07Z,0
@thaituannguyen7318,Z1D26z9l8y8,top 1 thịnh hành liền cho t,0,2024-10-08T13:43:54Z,0
@HoangTranViet-qj1mo,Z1D26z9l8y8,28 tuổi có chút buồn 😢,0,2024-10-08T13:14:53Z,0
@duyvo8904,Z1D26z9l8y8,Ngô Trúc Linh xinh cực.,0,2024-10-08T13:12:19Z,0
@hongngocvo7,Z1D26z9l8y8,"Bài này nghe cứ sao sao á, sao hay quá vậy",0,2024-10-08T12:56:02Z,0
@Oanhtranthihoan,Z1D26z9l8y8,💯,0,2024-10-08T12:55:10Z,0
@kimnganmai8755,Z1D26z9l8y8,"Nghe bài này lần đầu tiên, thực sự khóc rất nhiều. Cảm xúc cũ, cảm xúc mới. Buồn, luyến tiếc, phủ nhận, mơ mộng, hy vọng, chạy trốn, rồi chấp nhận. 
Vậy đấy, chuyện buồn nào cũng phải chấp nhận. Mỗi lần biết chấp nhận, là mình lại lớn hơn một chút, thời gian cho lần chạy trốn tới sẽ ngắn lại, vì mình biết “mọi chuyện sẽ qua thôi…”, bản thân cần tìm một “bầu trời mới” để hướng tới.
Đây là một bài hát hay, cảm ơn DaLAB ❤",31,2024-10-08T12:53:44Z,0
@nhutlongtran5849,Z1D26z9l8y8,7 năm bik đến Da Lab cảm ơn các chú rất nhìu❤❤🎉,0,2024-10-08T12:49:30Z,0
@rendy-vr6hg,Z1D26z9l8y8,gửi lời chào tới tất cả mn 19:44 8/10/2024,0,2024-10-08T12:44:29Z,0
@PhươngPhương-g4e,Z1D26z9l8y8,"Chê nha dỡ nha k hiểu sao view lên top nhanh vại, chắc nhờ fan văn toàn vào ủng hộ 😂",0,2024-10-08T12:16:20Z,0
